ECG_Mean,ECG_Min,ECG_Max,ECG_MeanRR,ECG_MedianRR,ECG_MinRR,ECG_MaxRR,ECG_LF,ECG_HF,ECG_VLF,ECG_Ibi,ECG_Bpm,ECG_Sdnn,ECG_Sdsd,ECG_Rmssd,ECG_Pnn50,ECG_pnn20,ECG_Pnn50pnn20,Eye_Num_of_Fixations,Eye_Mean_Fixation_Duration,Eye_SD_Fixation_Duration,Eye_Skew_Fixation_Duration,Eye_Max_Fixation_Duration,Eye_First_Fixation_Duration,Eye_Num_of_Saccade,Eye_Mean_Saccade_Duration,Eye_SD_Saccade_Duration,Eye_Skew_Saccade_Duration,Eye_Max_Saccade_Duration,Eye_Mean_Saccade_Amplitude,Eye_SD_Saccade_Amplitude,Eye_Skew_Saccade_Amplitude,Eye_Max_Saccade_Amplitude,Eye_Mean_Saccade_Direction,Eye_SD_Saccade_Direction,Eye_Skew_Saccade_Direction,Eye_Max_Saccade_Direction,Eye_Mean_Saccade_Length,Eye_SD_Saccade_Length,Eye_Skew_Saccade_Length,Eye_Max_Saccade_Length,Eye_Num_of_Blink,Eye_Mean_Blink_Duration,Eye_SD_Blink_Duration,Eye_Skew_Blink_Duration,Eye_Max_Blink_Duration,Eye_Num_of_Microsac,Eye_Mean_Microsac_Peak_Vel,Eye_SD_Microsac_Peak_Vel,Eye_Skew_Microsac_Peak_Vel,Eye_Max_Microsac_Peak_Vel,Eye_Mean_Microsac_Ampl,Eye_SD_Microsac_Ampl,Eye_Skew_Microsac_Ampl,Eye_Max_Microsac_Ampl,Eye_Mean_Microsac_Dir,Eye_SD_Microsac_Dir,Eye_Skew_Microsac_Dir,Eye_Max_Microsac_Dir,Eye_Mean_Microsac_H_Amp,Eye_SD_Microsac_H_Amp,Eye_Skew_Microsac_H_Amp,Eye_Max_Microsac_H_Amp,Eye_Mean_Microsac_V_Amp,Eye_SD_Microsac_V_Amp,Eye_Skew_Microsac_V_Amp,Eye_Max_Microsac_V_Amp,GSR_Mean,GSR_SD,GSR_Variance,GSR_Minimum,GSR_Maximum,GSR_Number of Peaks,GSR_Number of Valleys,GSR_Ratio,Label
-0.19781588388496535,-1.6472696919846055,1.9602765365226171,-0.37656379035711346,-0.32194457343710625,-3.467255143242525,-0.22330217988201886,-0.6692600315123175,0.36465528258810453,-0.6515797652067727,-0.5261300118642621,0.44391253222122634,0.555279753945047,1.5789501997166258,-0.245693235185014,0.7660325529099986,0.233764217174421,0.9800087291121439,2.165845002616741,-0.5488239069742692,-0.7778319830888295,0.036169644970763276,-0.9618156169301516,-0.5285266138947687,2.2148169160688953,0.6737759958006725,1.2555310001081685,0.20393977927041118,1.6787717078035473,0.26002438767637276,0.9799651399068761,2.1305628879003096,3.052572049452903,-0.6316327458415125,-1.6035386429944412,0.5774554378581984,0.2215274298756373,0.26002438738221695,0.9799651406753777,2.1305628879003096,3.052572050025106,0.5102804471951938,-0.9554966694303119,-0.6810860634892746,2.3572292643525348,-0.4137608589156332,-0.8983422083893107,1.5589327545900802,-0.050165878487858945,-1.6283448622867487,0.03942059021632604,1.1458189752644006,0.8529173020264885,1.282160327941068,1.7579039595559935,1.184270924604699,-0.37127950657362235,-0.9476864583231799,0.0938941032481426,0.7166433718502432,0.8963810110712964,1.9438538438327,3.467309825100767,-0.34453273878894736,1.397932226281161,0.2433412220278332,1.0834145683411334,-1.3704219282861707,-0.9925542302609395,-0.4892710486189251,-1.2942596713406531,-1.4298507032120276,-0.7995957367126679,-0.7753700628647177,-0.8888287096839391,1.0
-0.20665155832750792,0.8346690840063368,-0.44328042609129586,-0.3506034152233994,-0.2939281205897399,-0.0038105414298037926,-0.34417163069184736,-0.6728344375641699,-0.42914364580504094,-0.6519850686796532,-0.22001625848776624,0.09633405139805827,0.46596459726237627,1.5758903692694977,0.34288853932350694,0.7371328066497073,0.14898989616975986,1.0353629076057698,0.6342335123972144,-0.38015966681675506,-0.46027273594351664,0.4551804262027305,-0.4994839144880518,-0.8771841924137965,0.5850544319417411,0.2978641302031465,0.4714239073726191,-1.3953044962648347,-0.5126223852964712,0.04304966243887371,0.3964039898656449,0.2927874890646673,0.6798094869245799,0.028517174973129413,-0.7392386875189416,-0.6766365946183868,0.09306971206860666,0.04304966311915744,0.3964039898713528,0.2927874890646673,0.6798094878642676,-0.5307548456677059,-0.5574281910328782,-0.2446689352231841,0.4116800300005179,-0.32153831516731074,-0.2641306242744674,0.7133970083570234,0.37290655891096436,0.354680518377698,0.7257995089382999,2.9675598839894297,8.6736778530281,4.2398847585643,11.088461361854662,2.206075297468611,-0.5520176702280389,-2.3575107117422305,-0.4627868037109949,-3.750502342050301,8.05136245202185,-4.892801073600732,1.4721516458658261,2.0665160631994963,2.077316794301722,2.2419288448693475,3.5585126148453083,-0.9697126329524732,0.04743191048209755,-0.16882897686890438,-1.1408085491505464,-0.8746658954910816,0.17678041237876677,0.23286307714441726,0.30097481172102397,0.0
-0.05682849485110008,1.3588718338854848,-0.7233124467092802,-0.32260693223606063,-0.24811743417715434,0.21887689514665712,-0.3354959836999224,-0.664346871902299,-0.4539545828152359,-0.6439377460104385,-0.3462148075231411,0.2470889967395183,0.8587280286296332,1.8433276620933075,0.4236238343422633,0.440197834999302,-0.2427735565153389,1.0353629076057698,0.8520521601040757,-0.4314060415113643,-0.4547316788298978,-0.6707946679605138,-0.7784553202402787,-0.8401956116668516,0.7691550470843264,1.0267226589316418,1.354791962226186,-0.27329462381086084,1.1884367842899801,-0.012204734736832194,0.2973027058694367,0.3945271153092559,0.4485511439307482,1.5183355953938558,-0.6007998419352581,-1.2516212521641956,0.21081951444411903,-0.012204734907557583,0.29730270517503476,0.3945271153092559,0.44855114220858494,-0.3630549987830749,-1.102298801926013,-0.8191567518686852,-0.46472283920148766,-0.586000021504412,-0.8756587305417008,0.3385371631614987,0.46062045462764856,0.16996152722106928,0.1373545378888747,0.32226185155127884,0.40805771761961585,1.1082685484084667,0.5125582608536376,2.9578372931298826,-0.9088035834377545,-3.0225895913407705,0.34290490448832117,-0.7413729856792608,-0.23962388637717036,-1.5478867013127846,-1.389316359346345,-3.1391612638000566,3.892138067673678,-2.501558672184127,-0.18394205996595725,-1.2680679061368487,-0.21039730444101234,-0.28709316674142654,-1.4894495605468459,-1.3020031726262709,0.45246308976928956,0.5175406696175848,1.1294305969955911,0.0
-0.49477819651006594,1.2261185000728758,-0.6895424835776525,-0.2783215864197248,-0.19700633776641838,0.6197142809842867,-0.32732571420267265,-0.6286687598349163,-0.42650016697594867,-0.6110395445089069,-0.9588507837124322,0.9889623423971683,0.5094903843562429,1.0250278516953637,1.1864318132784506,-0.14147841095967184,-0.7144288143166738,0.6499964225925454,0.5856999563798809,-0.36224159931203304,-0.1559785358519815,1.9547843228209123,0.14303795503310007,-0.4757776813512996,0.5569653375027918,-0.05107725782519902,0.4763627487269407,0.3885819232032379,0.7333656737688268,-0.4981256164731753,0.34427845029960563,0.5802653759135723,0.5455261871767654,1.864331422512017,-0.01516164888688312,-2.214320884839844,0.21555373057459634,-0.49812561567827984,0.3442784502629042,0.5802653759135723,0.5455261867738689,-0.7823347520220302,-1.2201086637407448,-0.8578872445590692,-0.7551814619325916,-0.613124299077448,1.6615166400043209,-0.5302388596164066,1.0680014244296026,2.346166044233027,2.7805781121274236,-0.040080035185764286,1.0800282164128383,1.220905050730418,1.630290973048958,-1.096050777070225,0.11074117751575598,0.6882091500616766,0.5492998004542363,-0.4660327271177124,0.9537223878277462,-1.7664586664118902,0.8969705098829891,0.448001541699876,-0.8835660343839765,0.9787930366376693,0.02474032454702117,-1.0016262100294475,0.5124997736638879,0.10921394916726886,-1.316195204443766,-0.7776277079215391,0.47543664621849957,0.5412638023236819,0.32741488997446777,3.0
-0.16017277383389625,1.4179720232282969,-0.7664346187326828,-0.3241340131262791,-0.25228204203284393,0.04334679808050557,-0.33221102998453333,-0.670562513422356,-0.43443060346322554,-0.649358247998536,-0.3688486338786992,0.26754711854407676,0.9157294535056835,1.9597574542360856,0.1997341116028714,0.7945294863470598,0.3676682158847513,0.8678307990895442,1.3519910299344091,-0.44161078693231554,-0.5919823582940672,-0.3080293619108895,-0.7844151639086218,-0.6330595594839606,1.347419788432895,-0.35880405737645055,-0.14468787918059423,0.5180923943992182,0.4445382530690542,-0.5548651744103841,-0.2434150460676991,0.8425804451865433,0.24231949602178404,-0.22968540560821013,-1.0181816135669723,-0.18930803799152046,0.2261900170540517,-0.5548651750278453,-0.24341504574044845,0.8425804451865433,0.24231949732446836,0.06368845878947012,-0.7824834434223304,-0.5835867759197547,0.8705063865100495,-0.421898142187544,-1.1440799122919278,0.6219219542458788,-1.489843251764379,-0.1838725471437482,-0.046016443945391575,-0.1846208950658704,-0.30178395918018536,0.5487889047690584,0.05528379324428303,-2.4150038099276423,0.9240803652461733,2.376074846310357,0.6273278242141537,-1.8584667613883128,-0.2837150025563299,-1.5417161962221781,-0.8555173744028709,-1.3638603159431015,-0.31311710843733387,-1.0049227717677185,-0.7737956437840897,-1.435823641285669,-0.9529786339106401,-0.48469865386076916,-1.3668120866723397,-1.4955011591267444,-0.16782293435938664,-0.12298391344704214,-0.6200212474405956,1.0
0.28596778973432996,1.2816103119328097,-0.6183782929102082,-0.3694374128694272,-0.31475115986818786,-0.17672078630093813,-0.33709634576639397,-0.4591812404020638,-0.36834363273591797,-0.43973588422932236,-0.5182187548593086,0.43512436824410594,0.728787444392541,1.8424584233514858,-0.12559092456753432,1.007857310794805,0.506172365721423,1.0353629076057698,-0.09456004635119206,-0.24013981301116155,0.007325980301895661,0.6123667194153595,0.07659203839029693,-0.44297041842792245,-0.09420767429018508,-0.572229373578352,-0.816251700628472,-0.0541870160075353,-0.714129888110266,-0.6510691553694067,-0.2120957948294235,2.1700962520164344,0.3079366209807999,-0.8690699449366796,0.4839135413712801,0.9858294092539742,0.211557868436388,-0.6510691553568421,-0.21209579533492817,2.1700962520164344,0.3079366199096315,0.8957112608559643,-0.9988276403901919,-0.812947739892897,-0.35750973269555936,-0.5561633161740723,-0.5871037610251639,-0.28410581363046705,-0.4621660377769248,0.4435390186563663,0.5383758984335469,-0.5576914410275993,0.2765195390575679,3.601766733800068,1.6318078697136187,0.3621668485268091,-0.07969223326132671,-0.20506740868229215,0.7521908380703326,0.41214391266717354,0.10694066303092672,3.8180729384443337,3.2792298273101186,-1.8670603531464744,-0.2779808806972528,-1.8040147694206587,-0.9103849094134931,-1.3322259190280874,-0.8669086062081117,-0.47267266265748614,-1.2714900087269077,-1.3727361989106384,-0.08167209767484834,-0.03402216579917734,-0.5442263564473906,2.0
-0.5488030303796558,1.2882943140609455,-0.5076481285095118,-0.39794292282017213,-0.359047443424159,-0.41774718824251933,-0.34198166154825466,-0.5762397411776722,-0.4113945736668498,-0.5576243974130825,-0.7131955620057525,0.6671789362445444,0.3147326271146926,1.2721697613775835,0.06874034788269205,0.7727337213639571,0.19596023849650623,1.0353629076057698,1.7228358191021729,-0.5183273189411193,-0.5745737197749329,2.2621361780072022,-0.5043025114964994,-0.5822404659359843,1.7741392958352997,0.8438751639426673,1.9408474305961947,0.01657808480498235,1.4302457876665338,0.6221926704455596,1.9133507984812819,1.3708742735101593,2.7939607173900964,1.1886202164298403,0.02545123264322356,-1.1049038856601507,0.23091344024908994,0.6221926706671007,1.9133507980562536,1.3708742735101593,2.793960717956154,-0.6156104674723918,-1.0703919643021023,-0.8001639252754973,-0.41344573435824594,-0.5792189521111529,0.7207889586257056,1.0812567451753556,-0.06465550998928762,-0.9286285006286867,1.2513067519551029,0.7191744196434827,1.1644913917966726,0.7801786345753172,1.0290788895779825,1.8317911497943535,0.08422316415259049,-1.4154708808998728,1.0466845329392755,-0.1202268206728999,1.0028194400553736,-0.033231551808818524,2.1267287774083172,0.5936669380855,1.6311941223452813,2.8742693016443877,5.485929748977801,-1.086977198706703,-0.23636017547669425,-0.29758372628722396,-1.2935245323795705,-1.0299389262085141,-0.23674360370701744,-0.19415331156533414,-0.6094452161392181,2.0
-0.3276497588296249,1.6221918049988582,-0.9352623498486395,-0.44579145738035103,-0.4627840391022453,-0.49634275409303497,-0.3428239573727134,-0.665072304864852,-0.44375830733159416,-0.6452509095157518,-0.5861021235244185,0.514600891298336,0.7255840509429625,0.6150063916394329,0.5829576554086674,0.7285567830542006,0.3587734495060984,0.7760323805251366,-0.8329863830180421,-0.04177619182406237,-0.33566640597647884,-2.1711449261707747,-0.5722700903524964,-0.03255799205312597,-0.8579623095232622,-1.422889923841779,-0.30439804285984784,3.7537002985860117,0.3975198357458354,-1.6098041631215148,-1.9701310829458283,0.20150834629285125,-1.998162444974722,1.4890663764697611,1.0419936975976167,-1.4778819826883893,0.21590290889624394,-1.6098041635127172,-1.9701310829484977,0.20150834629285125,-1.9981624451146955,1.1553577617963862,-1.0040392836046865,-0.814169313563337,-1.0725078265219916,-0.5737940965965458,3.5562239719862743,-1.0633435810303877,-0.4646245802964118,1.2339084589194618,0.0493809718518496,-1.5591201554096885,-1.0155860245518877,3.3149250309965574,0.08919837111175213,0.5307821218108384,0.11636759029159104,0.07744653803774848,0.6932703453348392,0.7954060549396376,-1.116228291876638,2.995149550699676,0.9692205053795465,0.006128360526457135,-1.7625749000600646,-0.5084294460465245,-1.3031598057050744,-1.27917364971968,-0.6047423025960151,-0.4184668484153244,-1.2967295685650835,-1.3115642146275275,1.3541751804007907,1.7096280880989734,0.8297763767898967,2.0
-0.4825790404749973,1.3132858214736296,-0.5463429702933688,-0.3373687141748392,-0.2708334770263703,-0.11384433362052565,-0.33684365701905633,-0.6161385541180907,-0.39062438286683887,-0.5999813255167952,-0.5122380126001738,0.430096040597503,0.5835692645932148,1.3669350061412286,0.7270473585411411,0.039807402100755326,-0.6000793989722129,0.815233510380567,-0.8443367369579028,-0.10811164622143571,0.0884612516878341,0.0644292807789022,0.21024470278250024,2.0323697331241415,-0.7105899808716432,0.31685002542548085,-0.37663074273386543,-1.3899524234575529,-0.39171788360819426,-0.08973916421213504,-0.49167410333346057,-0.7566603733984165,-0.39479326610925414,1.0840440836339356,0.6628943918744057,-0.1871759985142275,0.22602873348263955,-0.08973916467804295,-0.4916741037154715,-0.7566603733984165,-0.39479326549497823,-0.5452408696090645,-1.124388151016275,-0.8197791741851413,-0.5122498657581603,-0.5900686631403674,-0.26665986519844254,-0.5326691248254407,0.49834179302914133,1.0585179103948714,0.14453140530782235,0.44403511580838007,1.2157707503126363,0.666916980036943,1.3700262712128894,1.304620051494745,-0.25018701560762724,-0.627649608747311,0.8822658099152151,1.7863905583467106,0.7248576347770552,2.643517460367055,2.6109897046775075,-0.9049570147318662,3.2296114686740918,0.1370454187727665,2.3622838697948088,-1.135570063016936,1.0566696439852588,0.5402724518342319,-1.6021442332223597,-0.9576673710748974,0.7855796582828378,0.6658102490306929,0.02776066976877324,0.0
0.24065663874693205,1.1558118625160478,-0.514128672383882,-0.310899312077719,-0.23865241632331435,0.357729061482568,-0.335074835787693,-0.5162266506391913,-0.3894914633686565,-0.4900902742826872,-0.24765493708011366,0.1164411059184078,1.0774704258002712,2.175389988933056,0.1141169713025816,0.7387131561310041,0.15107494248747974,1.0353629076057698,1.0288325085298708,-0.4351987927246562,-0.6408417035114425,-0.45336720234653294,-0.8400826398746344,-0.6449602332894995,1.0191378182271331,0.5417525646145087,0.6642166503754593,-0.6669292089053361,0.5637635255672161,0.8043705445488855,1.2546197643100316,0.5412429611338668,2.2665976170570974,1.5206806493000746,-0.3039716313145468,-1.0359995610400083,0.21510847559283233,0.8043705444996403,1.2546197648590043,0.5412429611338668,2.266597617118092,-0.24544319440479434,-0.9938155541225265,-0.8274710926575201,-1.1998692142258904,-0.5765065243538494,-1.799341311150604,2.5406248733354055,1.0034678934078032,1.3859189194260293,5.007114977178503,1.3302738919721133,1.0029109631840865,0.4083774513570613,0.9314259651193557,4.547761036373899,1.4158570687968264,-3.9240339449091226,0.5827183011798368,-2.006228772939968,1.0808562797932544,-0.889292179281078,0.4420245083219361,-2.9382004371128154,1.1029214023673672,-1.3853758176799942,-0.5635313756823445,-1.466375932864444,-1.0485407439450611,-0.4947095420884626,-1.3812583079229714,-1.551652979295931,-1.5439389656670792,-1.3554006575287965,-1.1787882345300373,1.0
